BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Building Address City,Building Address Zip  Code,Parcel Address,Parcel Address City,Parcel Address Zip Code,Reported Gross Floor Area (Sq Ft),Reported Enclosed Parking Area (Sq Ft),BERDO Emissions Gross Floor Area (Sq Ft),Largest Property Type,All Property Types and GFAs,Total Site Energy Usage (kBtu),Energy Star Score,Site EUI (Energy Use Intensity kBtu/ft²),Natural Gas Usage (kBtu),Natural Gas Emissions (kgCO2e),Electricity Usage (kWh),Electricity Emissions (kgCO2e),Renewable System Electricity Usage Onsite (kBtu),District Hot Water Usage (kBtu),District Hot Water Emissions (kgCO2e),District Chilled Water Usage (kBtu),District Chilled Water Emissions (kgCO2e),District Steam Usage (kBtu),District Steam Emissions (kgCO2e),Fuel Oil 1 Usage (kBtu),Fuel Oil 1 Emissions (kgCO2e),Fuel Oil 2 Usage (kBtu),Fuel Oil 2 Emissions (kgCO2e),Fuel Oil 4 Usage (kBtu),Fuel Oil 4 Emissions (kgCO2e),Fuel Oil 5 and 6 Usage (kBtu),Fuel Oil 5 and 6 Emissions (kgCO2e),Propane Usage (kBtu),Propane Emissions (kgCO2e),Diesel Usage (kBtu),Diesel Emissions (kgCO2e),Kerosene Usage (kBtu),Kerosene Emissions (kgCO2e),Water Usage Intensity (Gallons/ft²),Estimated Total GHG Emissions e(kgCO2e),Reporting Compliance Status,First Emissions Compliance Year (Projected),Community Choice Electricity Participation,Renewable Energy Purchased through a Power Purchase Agreement (PPA),Renewable Energy Certificate (REC) Purchase,Backup Generator,Battery Storage,Electric Vehicle (EV) Charging,Corresponding Campus ID,Notes
104441,202370000,MISHAWUM PARK TENANTS ASSOCIATION,5-17 Phipps St,Boston,2129.0,Rutherford Av,Boston,2129.0,14604.0,,14604.0,Multifamily Housing,Multifamily Housing (14604),,,,538972.5,28624.829,,,,,,,,,,,,,,,,,,,,,,,,49.01,28624.829,pending revisions,2025.0,Unsure,No,No,No,No,No,,
104442,202370000,MISHAWUM PARK TENANTS ASSOCIATION,19-39 Phipps St,Boston,2129.0,Rutherford Av,Boston,2129.0,18255.0,,18255.0,Multifamily Housing,Multifamily Housing (18255),,,,673715.7,35781.041,,,,,,,,,,,,,,,,,,,,,,,,71.14,35781.041,pending revisions,2025.0,Unsure,No,No,No,No,No,,
104443,202390000,MISHAWUM PARK TENANTS ASSOCIATION INC,290-300 Main St,Boston,2129.0,Main St,Boston,2129.0,13387.0,,13387.0,Multifamily Housing,Multifamily Housing (13387),658260.6,,49.2,494058.2,26239.431,44035.5,8567.547,,,,,,,,,,,,,,,,,,,,,,37.11,34806.978,in compliance,2025.0,Unsure,No,No,No,No,No,,
104444,202390000,MISHAWUM PARK TENANTS ASSOCIATION INC,65-91 Dunstable St,Boston,2129.0,Main St,Boston,2129.0,25557.0,,25557.0,Multifamily Housing,Multifamily Housing (25557),,,,943201.9,50093.453,,,,,,,,,,,,,,,,,,,,,,,,52.21,50093.453,pending revisions,2025.0,Unsure,No,No,No,No,No,,
104445,202390000,MISHAWUM PARK TENANTS ASSOCIATION INC,3-59 Dunstable St,Boston,2129.0,Main St,Boston,2129.0,45029.0,,45029.0,Multifamily Housing,Multifamily Housing (45029),,,,1661832.0,88259.898,,,,,,,,,,,,,,,,,,,,,,,,63.05,88259.898,pending revisions,2025.0,Unsure,No,No,No,No,No,,
104446,202390000,MISHAWUM PARK TENANTS ASSOCIATION INC,101-117 Dunstable St,Boston,2129.0,Main St,Boston,2129.0,14604.0,,14604.0,Multifamily Housing,Multifamily Housing (14604),,,,538972.5,28624.829,,,,,,,,,,,,,,,,,,,,,,,,62.45,28624.829,pending revisions,2025.0,Unsure,No,No,No,No,No,,
104447,202400000,MISHAWUM PARK TENANTS ASSOCIATION INC,310-320 Main St,Boston,2129.0,310  320 Main St,Boston,2129.0,11684.0,,11684.0,Multifamily Housing,Multifamily Housing (11684),,,,431207.5,22901.43,,,,,,,,,,,,,,,,,,,,,,,,26.58,22901.43,pending revisions,2025.0,Unsure,No,No,No,No,No,,
104448,202400000,MISHAWUM PARK TENANTS ASSOCIATION INC,70-110 Dunstable St,Boston,2129.0,310  320 Main St,Boston,2129.0,37727.0,,37727.0,Multifamily Housing,Multifamily Housing (37727),,,,1392345.8,73947.485,,,,,,,,,,,,,,,,,,,,,,,,43.25,73947.485,pending revisions,2025.0,Unsure,No,No,No,No,No,,
104449,202400000,MISHAWUM PARK TENANTS ASSOCIATION INC,2-38 Tibbett's Town Way,Boston,2129.0,310  320 Main St,Boston,2129.0,34076.0,,34076.0,Multifamily Housing,Multifamily Housing (34076),,,,1257602.6,66791.274,,,,,,,,,,,,,,,,,,,,,,,,40.83,66791.274,pending revisions,2025.0,Unsure,No,No,No,No,No,,
104450,202450000,MISHAWUM PARK TENANTS ASSOC,330-340 Main St,Boston,2129.0,330  340 Main St,Boston,2129.0,10880.0,,10880.0,Multifamily Housing,Multifamily Housing (10880),,,,401535.4,21325.545,,,,,,,,,,,,,,,,,,,,,,,,61.56,21325.545,pending revisions,2025.0,Unsure,No,No,No,No,No,,
104451,202450000,MISHAWUM PARK TENANTS ASSOC,1-43 Tibbett's Town Way,Boston,2129.0,330  340 Main St,Boston,2129.0,35293.0,,35293.0,Multifamily Housing,Multifamily Housing (35293),,,,1302517.0,69176.678,,,,,,,,,,,,,,,,,,,,,,,,23.85,69176.678,pending revisions,2025.0,Unsure,No,No,No,No,No,,
104452,202450000,MISHAWUM PARK TENANTS ASSOC,53-89 Tibbett's Town Way,Boston,2129.0,330  340 Main St,Boston,2129.0,29208.0,,29208.0,Multifamily Housing,Multifamily Housing (29208),,,,1077945.1,57249.664,,,,,,,,,,,,,,,,,,,,,,,,59.48,57249.664,pending revisions,2025.0,Unsure,No,No,No,No,No,,
104455,1000012010,MISSION ASSOCIATES LLC MASS LLC,94 Saint Alphonsus St,Boston,2120.0,80 90 100 Smith St,Boston,2120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2025.0,,,,,,,,
104456,1000012010,MISSION ASSOCIATES LLC MASS LLC,90 Smith St,Boston,2120.0,80 90 100 Smith St,Boston,2120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2025.0,,,,,,,,
104457,1000001020,MISSION MAIN PHASE TWO LPS MASS LPS,24-46 Saint Alphonsus St,Boston,2120.0,34  46 St Alphonsus St,Boston,2120.0,63502.0,,63502.0,Multifamily Housing,Multifamily Housing (63502),3866538.2,78.0,60.9,2702278.5,143518.011,341225.0,66388.736,,,,,,,,,,,,,,,,,,,,,,100.0,209906.747,in compliance,2025.0,Unsure,No,No,No,No,No,,
104461,2003043000,CITY OF BOSTON,5115 Washington St,Boston,2132.0,5115 Washington St,Boston,2132.0,17912.0,,17912.0,Fire Station,Fire Station (17912),944367.6,,52.7,569121.0,30226.016,109978.5,21397.417,,,,,,,,,,,,,,,,,,,,,,4.27,51623.433,in compliance,2025.0,No,No,No,No,No,No,,
104462,1000001040,MISSION MAIN PHASE TWO LPS MASS LPS,32-38 Mcgreevey Way,Boston,2120.0,32  38 Mcgreevey Wy,Boston,2120.0,28502.0,,28502.0,Multifamily Housing,Multifamily Housing (28502),1816083.1,74.0,63.7,1245627.3,66155.266,167191.0,32528.681,,,,,,,,,,,,,,,,,,,,,,72.64,98683.947,in compliance,2025.0,Unsure,No,No,No,No,No,,
104464,1000001045,MISSION MAIN PHASE TWO LPS MASS LPS,631-651 Parker St,Boston,2120.0,631  649 Parker St,Boston,2120.0,68290.0,,68290.0,Multifamily Housing,Multifamily Housing (68290),4156634.5,83.0,60.9,2886507.3,153302.403,372253.0,72425.544,,,,,,,,,,,,,,,,,,,,,,61.05,225727.947,in compliance,2025.0,Unsure,No,No,No,No,No,,
104469,1000001005,MISSION MAIN REVITALIZATION,39-43 Smith St,Boston,2120.0,Smith St,Boston,2120.0,65684.0,,65684.0,Office,"Multifamily Housing (31034),Office (34650),Parking (13500)",2826243.9,,43.0,2001080.4,106277.38,241841.6,47052.702,,,,,,,,,,,,,,,,,,,,,,32.22,153330.082,in compliance,2025.0,Unsure,No,No,No,No,No,,
104473,1000001025,MISSION MAIN REVITALIZATION,69 Mcgreevey Way,Boston,2120.0,69 Mcgreevey Wy,Boston,2120.0,105918.0,,105918.0,Multifamily Housing,"Multifamily Housing (105918),Parking (20790)",5068716.2,87.0,47.9,2816386.8,149578.303,660120.0,128432.947,,,,,,,,,,,,,,,,,,,,,,35.67,278011.25,in compliance,2025.0,Unsure,No,No,No,No,No,,
104474,1000001035,MISSION MAIN REVITALIZATION,601-629 Parker St,Boston,2120.0,Mcgreevey Wy,Boston,2120.0,113145.0,,113145.0,Multifamily Housing,"Multifamily Housing (113145),Parking (17010)",6807215.3,84.0,60.2,4881677.1,259265.871,564343.0,109798.574,,,,,,,,,,,,,,,,,,,,,,51.7,369064.445,in compliance,2025.0,Unsure,No,No,No,No,No,,
104480,1000001050,MISSION MAIN REVITALIZATION,2-20 Horadan Way,Boston,2120.0,Smith St,Boston,2120.0,74517.0,,74517.0,Multifamily Housing,Multifamily Housing (74517),4899672.8,71.0,65.8,3521433.0,187023.307,403939.0,78590.372,,,,,,,,,,,,,,,,,,,,,,58.45,265613.679,in compliance,2025.0,Unsure,No,No,No,No,No,,
104484,900956000,MODERN CONDOMINIUM TRUST,255-257 Northampton St,Boston,2118.0,255  265 Northampton St,Boston,2118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2025.0,,,,,,,,
104485,2101707100,MONARCH CONDO TRUST,300 Allston St,Boston,2135.0,300 Allston St,Boston,2135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2025.0,,,,,,,,
104486,2100542000,MONTROSE INC,72 Gardner St,Boston,2134.0,72 Gardner St,Boston,2134.0,61020.0,,61020.0,Multifamily Housing,Multifamily Housing (61020),974776.1,100.0,16.0,630403.0,33480.703,100930.0,19636.941,,,,,,,,,,,,,,,,,,,,,,29.15,53117.644,in compliance,2030.0,No,No,No,No,No,No,,
104487,502952000,MORFIT J MASON,191 Commonwealth Ave,Boston,2116.0,191 Commonwealth Av,Boston,2116.0,40203.0,,40203.0,Multifamily Housing,Multifamily Housing (40203),2314794.3,,57.6,1803100.1,95762.646,149969.0,29177.969,,,,,,,,,,,,,,,,,,,,,,10.27,124940.615,in compliance,2030.0,No,No,No,No,No,No,,
104488,802375000,MORGAN MEMORIAL GOODWILL,1010 Harrison Ave,Boston,2119.0,1010 Harrison Av,Boston,2119.0,87470.0,,87470.0,Non-Refrigerated Warehouse,"Office (22014),Non-Refrigerated Warehouse (49013),Parking (81000),Retail Store (16443)",6018930.6,64.0,68.8,3165791.1,168135.165,836207.4,162692.512,,,,,,,,,,,,,,,,,,,,,,3.85,330827.677,in compliance,2025.0,No,No,No,Yes,No,No,,
104489,500068020,MORGAN MEMORIAL UNITED,333 Tremont St,Boston,2116.0,333 Tremont St,Boston,2116.0,21702.0,,21702.0,Office,Office (21702),587045.0,,27.1,463940.0,24639.853,36080.0,7019.725,,,,,,,,,,,,,,,,,,,,,,0.0,31659.578,in compliance,2030.0,Yes,No,No,No,No,No,,
104490,800974000,MORGAN SERVICES INC,941 Massachusetts Ave,Boston,2118.0,941 Massachusetts Av,Boston,2118.0,20837.0,,20837.0,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant (20837),13378330.1,,642.0,11160622.2,592740.645,649973.0,126458.747,,,,,,,,,,,,,,,,,,,,,,239.6,719199.392,in compliance,2030.0,No,No,No,No,No,No,,
104491,1404903000,MORNING START BAPTIST CHURCH,1243-1247 Blue Hill Ave,Boston,2126.0,1243  1247 Blue Hill Av,Boston,2126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2025.0,,,,,,,,
104493,1303404000,MORRISSEY PROPERTY OWNER LLC,2-40 William T Morrissey Blvd,Boston,2125.0,40 Wm T Morrissey Bl,Boston,2125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2025.0,,,,,,,,
104494,401452000,MORVILLE HOUSE APARTMENTS,100-112 Norway St,Boston,2115.0,112  100 Norway St,Boston,2115.0,152987.0,,152987.0,Multifamily Housing,Multifamily Housing (152987),9956816.4,77.0,65.1,7502732.9,398470.144,719250.7,139937.416,,,,,,,,,,,,,,,,,,,,,,32.17,538407.56,in compliance,2025.0,No,No,No,No,No,No,,
104495,2202115000,MOSCOW MICHAEL B,180-182 N Beacon St,Boston,2135.0,Glencoe St,Boston,2135.0,42240.0,,42240.0,Multifamily Housing,Multifamily Housing (42240),2855698.9,97.0,67.6,2325272.8,123495.238,155459.0,30246.103,,,,,,,,,,,,,,,,,,,,,,62.03,153741.341,in compliance,2025.0,No,No,No,No,No,No,,
104496,2100790000,MOSKOW ABRAHAM TRST,64 Brighton Ave,Boston,2134.0,64 64B Brighton Av,Boston,2134.0,31672.0,,31672.0,Multifamily Housing,Multifamily Housing (31672),1004029.8,100.0,31.7,567843.2,30158.152,127839.0,24872.356,,,,,,,,,,,,,,,,,,,,,,44.97,55030.508,in compliance,2030.0,No,No,No,No,No,No,,
104497,2101038000,MOSKOW ABRAHAM TRST,1315 Commonwealth Ave,Boston,2134.0,1315 Commonwealth Av,Boston,2134.0,37182.0,,37182.0,Multifamily Housing,Multifamily Housing (37182),2427498.4,92.0,65.3,2110800.0,112104.588,92819.0,18058.865,,,,,,,,,,,,,,,,,,,,,,69.7,130163.453,in compliance,2025.0,No,No,No,No,No,No,,
104498,304824000,NWCA BOSTON LLC,144 Tremont St,Boston,2111.0,144 Tremont St,Boston,2111.0,42007.0,,42007.0,Office,"Restaurant (2057),Office (39950)",1763813.9,55.0,42.0,280958.1,14921.685,434600.2,84555.815,,,,,,,,,,,,,,,,,,,,,,6.37,99477.5,in compliance,2025.0,,,,,,,,
104499,504238000,MOSKOW MICHAEL B TS,25 Park Dr,Boston,2215.0,31  25 Park Dr,Boston,2215.0,78582.0,,78582.0,Multifamily Housing,Multifamily Housing (78582),4860101.3,94.0,61.8,4129680.8,219327.347,214074.0,41650.237,,,,,,,,,,,,,,,,,,,,,,32.1,260977.584,in compliance,2025.0,No,No,No,No,No,No,,
104500,1901984000,SYNH LLC,14-16 Lakeville Rd,Boston,2130.0,16  14 Lakeville Rd,Boston,2130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2030.0,,,,,,,,
104501,1402083000,MOST WORSHIPFUL GEORGE,70-80 Talbot Ave,Boston,2124.0,70  80 Talbot Av,Boston,2124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2030.0,,,,,,,,
104502,1202431000,MOTHER CAROLINE ACADEMY,515 Blue Hill Ave,Boston,2121.0,515 Blue Hill Av,Boston,2121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2030.0,,,,,,,,
104503,2101992000,MOUNT HOOD CONDO ASSN,25 Mount Hood Rd,Boston,2135.0,25  39 Mt Hood Rd,Boston,2135.0,56000.0,,56000.0,Multifamily Housing,Multifamily Housing (56000),1717656.6,95.0,30.7,421100.0,22364.621,379999.0,73932.605,,,,,,,,,,,,,,,,,,,,,,33.49,96297.226,in compliance,2025.0,No,No,No,No,No,No,,
104509,304585010,MP FRANKLIN BURNHAM CO,,Boston,2110.0,10 Summer St,Boston,2110.0,349671.0,59490.0,409161.0,Retail Store,"Restaurant (9675),Office (132712),Supermarket/Grocery Store (37948),Parking (59490),Retail Store (169336)",,,,9093861.5,482974.984,5880073.2,1144027.042,,,,,,,,,,,,,,,,,,,,,,11.45,1627002.026,in compliance,2025.0,No,No,No,Yes,No,Yes,,
104510,2101835100,MPT OF BRIGHTON-STEWARD LLC,11 Nevins St,Boston,2135.0,736 Cambridge St,Boston,2135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2025.0,,,,,,,,
104511,2101835100,MPT OF BRIGHTON-STEWARD LLC,261-265 Washington St,Boston,2135.0,736 Cambridge St,Boston,2135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2025.0,,,,,,,,
104512,2101835100,MPT OF BRIGHTON-STEWARD LLC,736 Cambridge St,Boston,2135.0,736 Cambridge St,Boston,2135.0,651000.0,,651000.0,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical) (651000),100334503.1,100.0,154.1,67067502.4,3561955.052,9750000.2,1896960.039,,,,,,,,,,,,,,,,,,,,,,,5458915.091,pending revisions,2025.0,No,No,No,Yes,No,No,,
104513,2101835100,MPT OF BRIGHTON-STEWARD LLC,720 Cambridge St,Boston,2135.0,736 Cambridge St,Boston,2135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2025.0,,,,,,,,
104514,2101835100,MPT OF BRIGHTON-STEWARD LLC,5 Nevins St,Boston,2135.0,736 Cambridge St,Boston,2135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2025.0,,,,,,,,
104515,2101836010,MPT OF BRIGHTON-STEWARD LLC,,Boston,2135.0,45 Nevins St,Boston,2135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2025.0,,,,,,,,
104516,1605017010,MPT OF DORCHESTER-STEWARD LLC,,Boston,2124.0,2100  2150 Dorchester Av,Boston,2124.0,764213.0,,764213.0,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical) (764213),24227030.4,,31.7,9370756.0,497680.851,,,,,,,,,,,,,,,,,,,,,,,,,497680.851,in compliance,2025.0,No,No,No,No,No,No,,
104517,501151000,MT BACK BAY ONE LLC,75 Arlington St,Boston,2116.0,6 St James Av,Boston,2116.0,258979.0,,258979.0,Office,Office (258979),14090092.6,78.0,54.4,7328380.3,389210.278,1981744.5,385568.21,,,,,,,,,,,,,,,,,,,,,,6.09,774778.488,in compliance,2025.0,No,No,No,No,No,No,,
104519,501152000,MT BACK BAY ONE LLC,10 Saint James Ave,Boston,2116.0,319 Stuart St,Boston,2116.0,567714.0,158817.0,726531.0,Office,"Office (567714),Parking (158817)",26509210.1,74.0,46.7,,,7769405.1,1511615.456,,,,,,,,,,,,,,,,,,,,,,6.68,1511615.456,in compliance,2025.0,No,No,No,No,No,No,,
104520,2102008000,MT HOOD ASSOCIATES LLC MASS LLC,7-19 Mount Hood Rd,Boston,2135.0,7  19 Mt Hood Rd,Boston,2135.0,30000.0,,30000.0,Multifamily Housing,Multifamily Housing (30000),,,,1960126.9,104102.34,,,,,,,,,,,,,,,,,,,,,,,,45.66,104102.34,pending revisions,2030.0,Unsure,No,No,No,No,No,,
104521,401706000,MUSEUM OF FINE ARTS,140 Fenway,Boston,2115.0,140 Fenway St,Boston,2115.0,110000.0,,110000.0,College/University,College/University (110000),28383727.3,,258.0,14409350.5,765280.605,4095655.6,796850.754,,,,,,,,,,,,,,,,,,,,,,35.24,1562131.359,in compliance,2025.0,No,No,No,No,No,No,C10059,"This building is reported as part of a campus in Energy Star Portfolio Manager, so this row may not reflect the full building’s energy and water use. See the Campus ID at the bottom of the spreadsheet for total campus usage."
104522,401796000,MUSEUM OF FINE ARTS,465-479 Huntington Ave,Boston,2115.0,465  479 Huntington Av,Boston,2115.0,820898.0,,820898.0,Museum,Museum (820898),178652749.1,,217.6,110099259.0,5847371.645,20091878.7,3909075.92,,,,,,,,,,,,,,,,,,,,,,32.26,9756447.565,in compliance,2025.0,No,No,No,No,No,No,,
104523,401806000,MUSEUM OF FINE ARTS,230 Fenway,Boston,2115.0,230 Fenway St,Boston,2115.0,116344.0,,116344.0,Other - Education,Other - Education (116344),4254837.4,,36.6,257199.3,13659.855,1171640.7,227954.415,,,,,,,,,,,,,,,,,,,,,,6.97,241614.27,in compliance,2025.0,No,No,No,No,No,No,,
104526,1000599000,TRUSTEES OF TUFTS COLLEGE,160 Saint Alphonsus St,Boston,2120.0,35  39 Pontiac St,Boston,2120.0,45000.0,,45000.0,College/University,College/University (45000),3725150.5,,82.8,2274244.8,120785.141,425236.1,82733.936,,,,,,,,,,,,,,,,,,,,,,2.15,203519.077,in compliance,2025.0,No,No,No,Yes,No,No,,
104527,401120010,MUSEUM PROPERTIES INC,27 Stanhope St,Boston,2116.0,27 Stanhope St,Boston,2116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2030.0,,,,,,,,
104528,500865000,MVC 40B LLC MASS LLC,40 Berkeley St,Boston,2116.0,40 Berkeley St,Boston,2116.0,76077.0,,76077.0,Hotel,Hotel (76077),7001827.7,60.0,92.0,3691524.9,196056.887,1033860.1,201147.821,,,,,,,,,,,,,,,,,,,,,,38.18,397204.708,in compliance,2025.0,Unsure,No,No,No,No,No,,
104529,2200584000,MVC WESTERN AVE REALTY LLC,,Boston,2135.0,516  530 Western Av,Boston,2135.0,132000.0,,132000.0,Multifamily Housing,Multifamily Housing (132000),4341832.5,89.0,32.9,1110258.0,58965.802,947120.3,184271.726,,,,,,,,,,,,,,,,,,,,,,35.15,243237.528,in compliance,2025.0,Unsure,No,No,No,No,No,,
104530,1901890000,MYRTLE CENTRE LP,649-655 Centre St,Boston,2130.0,649  655 Centre St,Boston,2130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2030.0,,,,,,,,
104532,1501583000,N E TEL & TEL CO OF NY,175 Adams St,Boston,2122.0,175 Adams St,Boston,2122.0,104335.0,,104335.0,Data Center,Data Center (104335),12113082.4,,116.1,2822199.5,149887.015,2723002.0,529787.269,,,,,,,,,,,,,,,,,,,,,,0.32,679674.284,in compliance,2025.0,No,No,No,Yes,Yes,No,,
104533,105986000,N E TEL * TEL CO,40 Saratoga St,Boston,2128.0,42  30 Saratoga St,Boston,2128.0,23296.0,,23296.0,Data Center,Data Center (23296),4406447.5,,189.2,,,1291455.9,251265.66,,,,,,,,,,,,,,,,,,,,,,0.0,251265.66,in compliance,2030.0,No,No,No,Yes,Yes,No,,
104534,1000305000,NADER ANTHONY M,887-895 Huntington Ave,Boston,2115.0,887  895 Huntington Av,Boston,2115.0,23920.0,,23920.0,Multifamily Housing,Multifamily Housing (23920),,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.91,,pending revisions,2030.0,Yes,No,No,No,No,No,,
104535,101082000,720 BENNINGTON STREET REALTY TRUST,720 Bennington St,Boston,2128.0,720 Bennington St,Boston,2128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2030.0,,,,,,,,
104536,1602447000,REDFIELD NEPONSET VG LLC,400-412 Neponset Ave,Boston,2122.0,400  412 Neponset Av,Boston,2122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2030.0,,,,,,,,
104537,1603820000,NAHANT CONDOMINIUM TR,24 Nahant Ave,Boston,2122.0,24 Nahant Av,Boston,2122.0,16300.0,,16300.0,Multifamily Housing,Multifamily Housing (16300),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pending revisions,2030.0,No,No,No,No,No,No,,
104538,1603819000,NAHANT VILLAGE CONDO TR,36 Nahant Ave,Boston,2122.0,36 Nahant Av,Boston,2122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2030.0,,,,,,,,
104539,602818000,NATCON PROPERTIES INC,426 E First St,Boston,2210.0,426 E First St,Boston,2210.0,80000.0,,80000.0,Office,"Office (46000),Non-Refrigerated Warehouse (34000),Parking (124681)",4095346.9,,51.2,2750500.3,146079.071,394152.0,76686.213,,,,,,,,,,,,,,,,,,,,,,1.97,222765.284,in compliance,2025.0,No,No,No,No,No,No,,
104540,1900029010,NATE SMITH HOUSING CORP,153-159 Lamartine St,Boston,2130.0,155 Lamartine St,Boston,2130.0,50426.0,,50426.0,Multifamily Housing,Multifamily Housing (50426),2339878.8,84.0,46.4,1810374.0,96148.963,155189.0,30193.572,,,,,,,,,,,,,,,,,,,,,,25.43,126342.535,in compliance,2025.0,Unsure,No,No,No,No,No,,
104541,503800000,ELIOT HOTEL ASSOCIATES LIMITED PARTNERSHIP,370 Commonwealth Ave,Boston,2215.0,370 Commonwealth Av,Boston,2215.0,61776.0,,61776.0,Hotel,"Hotel (58128),Restaurant (3648)",7387471.7,39.0,119.6,3995199.9,212185.067,994218.0,193435.054,,,,,,,,,,,,,,,,,,,,,,66.29,405620.121,in compliance,2025.0,Unsure,No,No,No,No,No,,
104542,1002621000,NATIVITY-BOSTON INC,20 Chestnut Ave,Boston,2130.0,20 Chestnut Av,Boston,2130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2030.0,,,,,,,,
104543,203520010,NAUTICA LEASEHOLD CONDOMINIUM TRUST,,Boston,2129.0,1 Warren St,Boston,2129.0,177486.0,,177486.0,Multifamily Housing,Multifamily Housing (177486),8708410.1,45.0,49.1,3294599.8,174976.195,1586697.0,308707.768,,,,,,,,,,,,,,,,,,,,,,3.14,483683.963,in compliance,2025.0,Unsure,No,No,No,No,No,,
104544,601960000,BLAKE CONDOMINIUM TRUST,457-469A W Broadway,Boston,2127.0,457 469A W Broadway,Boston,2127.0,50295.0,,50295.0,Multifamily Housing,"Multifamily Housing (36417),Retail Store (13878)",1388262.7,95.0,27.6,172400.0,9156.164,356349.0,69331.261,,,,,,,,,,,,,,,,,,,,,,18.48,78487.425,in compliance,2025.0,Unsure,No,No,No,No,No,,
104545,203511000,NAVY YARD PLAZA DEVELOPMENT,39 First Ave,Boston,2129.0,39 First Av,Boston,2129.0,86951.0,,86951.0,Office,Office (86951),2667164.2,90.0,30.7,977750.0,51928.303,495139.0,96334.244,,,,,,,,,,,,,,,,,,,,,,2.86,148262.547,pending revisions,2025.0,No,No,No,No,No,No,,
104546,203512000,NAVY YARD PLAZA DEVELOPMENT,1 First Ave,Boston,2129.0,34 First Av,Boston,2129.0,49247.0,,49247.0,Office,"Office (43622),Retail Store (5625)",2299260.7,68.0,46.7,358651.6,19047.986,568760.0,110657.946,,,,,,,,,,,,,,,,,,,,,,23.75,129705.932,in compliance,2025.0,No,No,No,No,No,No,,
104547,1202365000,NAZING LP MASS LP,1-8 Nazing Ct,Boston,2121.0,1  8 Nazing Ct,Boston,2121.0,96746.0,,96746.0,Multifamily Housing,Multifamily Housing (96746),7924413.8,31.0,81.9,5854425.1,310928.517,606679.0,118035.466,,,,,,,,,,,,,,,,,,,,,,35.74,428963.983,in compliance,2025.0,Unsure,No,No,No,No,No,,
104548,2009219000,ND OAK ROW LLC,,Boston,2132.0,165 Gardner St,Boston,2132.0,104588.0,,104588.0,Multifamily Housing,"Multifamily Housing (104588),Parking (26147)",4371225.5,78.0,41.8,1993506.1,105875.109,696869.7,135582.969,,,,,,,,,,,,,,,,,,,,,,34048.13,241458.078,in compliance,2025.0,No,No,No,No,No,Yes,,
104549,303465000,NEB PROPERTY LLC,70 Fulton St,Boston,2109.0,70 Fulton St,Boston,2109.0,50000.0,,50000.0,Senior Living Community,Senior Living Community (50000),6738595.4,27.0,134.8,3281747.2,174293.594,1013144.3,197117.355,,,,,,,,,,,,,,,,,,,,,,181.4,371410.949,in compliance,2025.0,No,No,No,Yes,No,No,,
104550,401944000,NEDH CORP,175 Pilgrim Rd,Boston,2215.0,334 Riverway,Boston,2215.0,435508.0,,435508.0,Hospital (General Medical & Surgical),"Data Center (4632),Hospital (General Medical & Surgical) (430876)",128084145.8,68.0,294.1,1220584.0,64825.216,8381070.7,2028218.825,,,,51781020.2,2728859.76,46320549.1,3010835.692,,,,,,,,,,,165779.4,12302.489,,,25.09,7845041.982,in compliance,2025.0,No,Yes,No,Yes,No,No,,
